rengar,support,0.0,0,1
urgot 2017,top,0.5231481481481481,113,216
urgot 2017,jungle,0.0,0,2
urgot 2017,mid,0.6,3,5
urgot 2017,bot,0.0,0,1
urgot 2017,support,0.0,0,1
veigar,top,0.0,0,1
veigar,jungle,0.0,0,1
veigar,mid,0.42990654205607476,46,107
veigar,bot,0.25925925925925924,7,27
veigar,support,0.3333333333333333,1,3
corki,top,0.0,0,2
corki,jungle,0.0,0,1
corki,mid,0.47255369928400953,396,838
corki,bot,0.0,0,5
corki,support,0.0,0,1
kayle 2019,top,0.48295454545454547,85,176
kayle 2019,jungle,0.0,0,1
kayle 2019,mid,0.5714285714285714,4,7
kayle 2019,bot,0.0,0,1
kayle 2019,support,0.5,1,2
poppy,top,0.4461538461538462,87,195
poppy,jungle,0.5833333333333334,21,36
poppy,mid,0.0,0,3
poppy,bot,0.0,0,1
poppy,support,0.3,3,10
trundle,top,0.4827586206896552,14,29
trundle,jungle,0.5084175084175084,1057,2079
trundle,mid,0.0,0,1
trundle,bot,0.0,0,1
trundle,support,0.3829787234042553,18,47
karthus,top,0.3333333333333333,1,3
karthus,jungle,0.5204359673024523,191,367
karthus,mid,0.375,6,16
karthus,bot,0.5851063829787234,55,94
karthus,support,0.0,0,1
vel'koz,top,0.0,0,1
vel'koz,jungle,0.0,0,1
vel'koz,mid,0.5,74,148
vel'koz,bot,0.5384615384615384,14,26
vel'koz,support,0.375,3,8
soraka,top,0.5126050420168067,61,119
soraka,jungle,0.0,0,1
soraka,mid,0.5555555555555556,5,9
soraka,bot,0.5434782608695652,25,46
soraka,support,0.4,30,75
kayn,top,0.2,1,5
kayn,jungle,0.38202247191011235,34,89
kayn,mid,0.5333333333333333,8,15
kayn,bot,0.0,0,1
kayn,support,0.0,0,1
malphite,top,0.494949494949495,196,396
malphite,jungle,0.0,0,1
malphite,mid,0.47058823529411764,8,17
malphite,bot,0.5,1,2
malphite,support,0.0,0,3
xerath,top,0.0,0,1
xerath,jungle,0.0,0,1
xerath,mid,0.41509433962264153,22,53
xerath,bot,0.5,2,4
xerath,support,0.14285714285714285,1,7
blitzcrank,top,0.0,0,1
blitzcrank,jungle,0.0,0,1
blitzcrank,mid,0.0,0,1
blitzcrank,bot,0.0,0,1
blitzcrank,support,0.5217391304347826,228,437
lulu,top,0.4411764705882353,15,34
lulu,jungle,0.0,0,1
lulu,mid,0.3442622950819672,21,61
lulu,bot,0.0,0,1
lulu,support,0.45703125,234,512
dr. mundo,top,0.7307692307692307,19,26
dr. mundo,jungle,0.3333333333333333,4,12
dr. mundo,mid,0.0,0,1
dr. mundo,bot,0.0,0,1
dr. mundo,support,0.0,0,1
sivir,top,0.0,0,1
sivir,jungle,0.0,0,1
sivir,mid,0.0,0,2
sivir,bot,0.4883720930232558,84,172
sivir,support,0.0,0,1
