Pentanet.GG Rise,QUT Tigers,1,Ornn/Jarvan IV/Syndra/Aphelios/Yuumi,Cassiopeia/Trundle/Irelia 2018/Kai'Sa/Karma,2020-06-11 08:00:00
UTS Esports,Legacy Genesis,2,Wukong/Rek'Sai/Karma/Ashe/Nautilus,Mordekaiser 2019/Fiddlesticks 2020/Nocturne/Ezreal/Bard,2020-06-11 09:00:00
MAMMOTH Academy,Chiefs Academy,1,Aatrox 2018/Trundle/Orianna/Varus 2018/Karma,Mordekaiser 2019/Elise/Talon/Ezreal/Bard,2020-06-11 10:00:00
Gravitas Academy,Dire Cubs,2,Aatrox 2018/Trundle/Corki/Ezreal/Yuumi,Ornn/Lee Sin/Zoe/Aphelios/Karma,2020-06-11 11:00:00
Pentanet.GG Rise,UQ Union,2,Vladimir/Sett/Zoe/Aphelios/Nautilus,Kled/Trundle/Ekko/Ezreal/Thresh,2020-06-18 07:00:00
UTS Esports,ORDER Academy,2,Wukong/Jarvan IV/Viktor/Ezreal/Soraka,Camille/Hecarim/Karma/Miss Fortune/Sett,2020-06-18 08:00:00
MAMMOTH Academy,QUT Tigers,1,Ornn/Graves/Twisted Fate/Ezreal/Braum,Wukong/Ekko/Lulu/Varus 2018/Yuumi,2020-06-18 09:00:00
Gravitas Academy,Chiefs Academy,2,Ornn/Gragas/Nocturne/Aphelios/Karma,Mordekaiser 2019/Jarvan IV/Galio 2017/Ezreal/Nautilus,2020-06-18 10:00:00
Dire Cubs,RMIT Redbacks,1,Ornn/Lee Sin/Cassiopeia/Ezreal/Yuumi,Maokai/Trundle/Galio 2017/Vayne/Lulu,2020-06-18 11:00:00
Dire Cubs,UQ Union,1,Shen/Evelynn 2017/Syndra/Varus 2018/Tahm kench,Ornn/Nidalee/Zoe/Senna/Maokai,2020-06-25 07:00:00
RMIT Redbacks,Gravitas Academy,2,Aatrox 2018/Wukong/Galio 2017/Ezreal/Thresh,Mordekaiser 2019/Fiddlesticks 2020/Lucian/Ashe/Karma,2020-06-25 08:00:00
Legacy Genesis,MAMMOTH Academy,1,Kayle 2019/Jarvan IV/Fiddlesticks 2020/Varus 2018/Bard,Ornn/Graves/Orianna/Aphelios/Karma,2020-06-25 09:00:00
QUT Tigers,UTS Esports,2,Volibear 2020/Graves/Twisted Fate/Syndra/Thresh,Maokai/Trundle/Veigar/Kalista/Nautilus,2020-06-25 10:00:00
ORDER Academy,Pentanet.GG Rise,2,Wukong/Olaf/Karma/Miss Fortune/Sett,Ornn/Graves/Corki/Aphelios/Rakan,2020-06-25 11:00:00
QUT Tigers,UQ Union,1,Ornn/Shaco/Karma/Xayah/Rakan,Vladimir/Graves/Orianna/Varus 2018/Thresh,2020-07-02 07:00:00
ORDER Academy,Legacy Genesis,2,Aatrox 2018/Hecarim/Karma/Ezreal/Yuumi,Camille/Nidalee/Azir/Kai'Sa/Nautilus,2020-07-02 08:00:00
Pentanet.GG Rise,Chiefs Academy,1,Poppy/Volibear 2020/Corki/Xayah/Rakan,Sett/Kayn/Orianna/Aphelios/Bard,2020-07-02 09:00:00
UTS Esports,RMIT Redbacks,1,Ornn/Trundle/Vel'Koz/Varus 2018/Nautilus,Maokai/Olaf/Kassadin/Ezreal/Lulu,2020-07-02 10:00:00
MAMMOTH Academy,Dire Cubs,2,Lucian/Graves/Vladimir/Syndra/Thresh,Kled/Wukong/Orianna/Aphelios/Nautilus,2020-07-02 11:00:00
UQ Union,UTS Esports,1,Urgot 2017/Trundle/Viktor/Aphelios/Fiddlesticks 2020,Malphite/Volibear 2020/Orianna/Ezreal/Nautilus,2020-07-09 07:00:00
MAMMOTH Academy,Pentanet.GG Rise,1,Camille/Graves/Syndra/Varus 2018/Bard,Poppy/Volibear 2020/Corki/Kai'Sa/Karma,2020-07-09 08:00:00
Gravitas Academy,QUT Tigers,2,Fiora/Trundle/Ezreal/Ashe/Thresh,Ornn/Shaco/Yasuo/Kai'Sa/Alistar,2020-07-09 09:00:00
Dire Cubs,Legacy Genesis,1,Wukong/Volibear 2020/Orianna/Kai'Sa/Galio 2017,Vladimir/Kindred/Sett/Ezreal/Braum,2020-07-09 10:00:00
RMIT Redbacks,Chiefs Academy,1,Maokai/Wukong/Lissandra/Ezreal/Blitzcrank,Malphite/Trundle/Orianna/Kai'Sa/Braum,2020-07-09 11:00:00
UQ Union,RMIT Redbacks,1,Cho'Gath/Graves/Karma/Aphelios/Alistar,Maokai/Jarvan IV/Vladimir/Ezreal/Blitzcrank,2020-07-16 07:00:00
Chiefs Academy,Dire Cubs,2,Sion/Volibear 2020/Syndra/Kai'Sa/Nautilus,Ornn/Trundle/Orianna/Ezreal/Karma,2020-07-16 08:00:00
Legacy Genesis,Gravitas Academy,1,Maokai/Jarvan IV/LeBlanc/Aphelios/Thresh,Renekton/Taliyah/Ezreal/Ashe/Karma,2020-07-16 09:00:00
ORDER Academy,MAMMOTH Academy,2,Jax/Graves/Orianna/Kai'Sa/Galio 2017,Camille/Trundle/Rumble/Kalista/Nautilus,2020-07-16 10:00:00
Pentanet.GG Rise,UTS Esports,2,Ornn/Lee Sin/Zoe/Ezreal/Sett,Maokai/Jarvan IV/Twisted Fate/Ashe/Karma,2020-07-16 11:00:00
MAMMOTH Academy,UQ Union,2,Riven/Volibear 2020/Ekko/Ezreal/Sett,Urgot 2017/Trundle/Cassiopeia/Senna/Karma,2020-07-22 07:00:00
Gravitas Academy,Pentanet.GG Rise,2,Volibear 2020/Fiddlesticks 2020/Lucian/Kai'Sa/Sett,Poppy/Trundle/Corki/Xayah/Rakan,2020-07-22 08:00:00
Dire Cubs,ORDER Academy,1,Ornn/Kindred/Karma/Senna/Braum,Camille/Volibear 2020/Galio 2017/Ashe/Nami,2020-07-22 09:00:00
RMIT Redbacks,QUT Tigers,2,Mordekaiser 2019/Trundle/Orianna/Ashe/Karma,Kennen/Kha'Zix/Galio 2017/Senna/Shen,2020-07-22 10:00:00
Chiefs Academy,Legacy Genesis,1,Ornn/Sett/Orianna/Ezreal/Karma,Camille/Jarvan IV/Fiddlesticks 2020/Ashe/Bard,2020-07-22 11:00:00
UQ Union,Legacy Genesis,1,Tristana/Sett/Ekko/Aph/Nautilus,Kayle 2019/Lee Sin/Rumble/Ashe/Thr,2020-07-23 07:00:00
QUT Tigers,Chiefs Academy,2,Wukong/Kind/Karma/Ashe/Alistar,Malphite/Jarvan IV/Azir/Senna/Nautilus,2020-07-23 08:00:00
ORDER Academy,RMIT Redbacks,1,Cam/Kind/Syndra/Ezreal/Thr,Malphite/Lee Sin/Diana/Vayne/Lulu,2020-07-23 09:00:00
Pentanet.GG Rise,Dire Cubs,2,Rumble/Nocturne/Karthus/Ashe/Galio 2017,Ornn/Jarvan IV/Orianna/Aph/Bard,2020-07-23 10:00:00
UTS Esports,Gravitas Academy,2,Maokai/Jarvan IV/Orianna/Ezreal/Rakan,Illaoi/Ekko/Nunu & willump/Kai'Sa/Pyke,2020-07-23 11:00:00
FroztFire Team,Newstar,2,Gangplank/Sett/Galio 2017/Ashe/Tahm kench,Darius/Volibear 2020/Cassiopeia/Ashe/Nautilus,2020-08-17 22:00:00
FroztFire Team,Newstar,2,Volibear 2020/Skarner/Zoe/Ezreal/Nautilus,Darius/Rek'Sai/LeBlanc/Ashe/Sett,2020-08-17 22:00:00
FroztFire Team,Newstar,2,Malphite/Trundle/Orianna/Ezreal/Karma,Sylas/Volibear 2020/Zoe/Ashe/Sett,2020-08-17 22:00:00
ODIN Gaming Chile,Eternals Gaming,2,////,////,2020-08-18 22:00:00
ODIN Gaming Chile,Eternals Gaming,1,////,////,2020-08-18 22:00:00
ODIN Gaming Chile,Eternals Gaming,1,////,////,2020-08-18 22:00:00
ODIN Gaming Chile,Eternals Gaming,1,////,////,2020-08-18 22:00:00
Nocturns Gaming,Undead Gaming,1,Aatrox 2018/Trundle/Orianna/Caitlyn/Nautilus,Cho'Gath/Kha'Zix/Zig/Ashe/Karma,2020-08-14 21:00:00
Nocturns Gaming,Undead Gaming,2,Vladimir/Trundle/Syndra/Aph/Nautilus,Malphite/Rek'Sai/Orianna/Caitlyn/Morgana 2019,2020-08-14 21:00:00
Nocturns Gaming,Undead Gaming,2,Sett/Lee Sin/Syl/Ashe/Nautilus,Cho'Gath/Graves/Orianna/Varus 2018/Braum,2020-08-14 21:00:00
9z Team,Undead Gaming,2,Wukong/Graves/Galio 2017/Vel'Koz/Nautilus,Shen/Volibear 2020/Akali 2018/Ashe/Leo,2020-08-27 21:00:00
9z Team,Undead Gaming,1,Vladimir/Graves/Syndra/Ashe/Bard,Ornn/Olaf/Akali 2018/Jhin/Karma,2020-08-27 21:00:00
9z Team,Undead Gaming,1,Urgot 2017/Volibear 2020/Syndra/Jhin/Thr,Malphite/Graves/Orianna/Ezreal/Leo,2020-08-27 21:00:00
9z Team,Undead Gaming,2,Irelia 2018/Olaf/Syndra/Jhin/Karma,Sion/Graves/Orianna/Ashe/Nautilus,2020-08-27 21:00:00
9z Team,Undead Gaming,2,Sett/Lee Sin/Syndra/Ashe/Bard,Ornn/Graves/Vel'Koz/Varus 2018/Nautilus,2020-08-27 21:00:00
Malvinas Gaming,River Plate,2,Syl/Graves/Kassadin/Ezreal/Bard,Malphite/Nidalee/Zoe/Ashe/Nautilus,2020-08-06 21:00:00
Malvinas Gaming,River Plate,1,Kennen/Kha'Zix/Akali 2018/Jhin/Sett,Irelia 2018/Graves/Kog'Maw/Ashe/Nautilus,2020-08-06 21:00:00
Malvinas Gaming,River Plate,1,Gangplank/Kha'Zix/Taliyah/Jhin/Sett,Ornn/Graves/Akali 2018/Ashe/Thr,2020-08-06 21:00:00
Undead Gaming,Isurus Academy,1,Ornn/Graves/Orianna/Ashe/Leo,Jc/Lillia/Sett/Senna/Braum,2020-08-07 21:00:00
Undead Gaming,Isurus Academy,1,Jax/Graves/Syndra/Jinx/Lux,Mordekaiser 2019/Sett/Twisted Fate/Caitlyn/Morgana 2019,2020-08-07 21:00:00
9z Team,Malvinas Gaming,1,Renekton/Graves/Orianna/Ashe/Karma,Wukong/Volibear 2020/Galio 2017/Caitlyn/Lux,2020-08-13 21:00:00
9z Team,Malvinas Gaming,1,Sett/Olaf/Orianna/Kalista/Blitzcrank,Vladimir/Lee Sin/Corki/Jhin/Thr,2020-08-13 21:00:00
9z Team,Malvinas Gaming,1,Akali 2018/Olaf/Twisted Fate/Ashe/Bard,Cam/Pantheon 2019/Taliyah/Jhin/Karma,2020-08-13 21:00:00
Nocturns Gaming,Undead Gaming,2,Cam/Sejuani/Galio 2017/Ashe/Thr,Poppy/Trundle/Zoe/Caitlyn/Karma,2020-08-14 21:00:00
Nocturns Gaming,New Indians GG,1,Sett/Rek'Sai/Twisted Fate/Ezreal/Thresh,Aatrox 2018/Nidalee/Veigar/Karma/Senna,2020-06-06 01:00:00
Malvinas Gaming,Feint Gaming,2,Ornn/Jarvan IV/Azir/Xayah/Thresh,Renekton/Trundle/Syndra/Karma/Senna,2020-06-11 21:00:00
River Plate,Nocturns Gaming,2,Sion/Graves/Zoe/Miss Fortune/Bard,Wukong/Lee Sin/Syndra/Aphelios/Thresh,2020-06-11 22:00:00
Isurus Academy,Furious Gaming Argentina,2,Aatrox 2018/Graves/Akali 2018/Ezreal/Sett,Mordekaiser 2019/Rek'Sai/Syndra/Aphelios/Leona,2020-06-11 23:00:00
9z Team,New Indians GG,1,Ornn/Lee Sin/Azir/Aphelios/Thresh,Wukong/Jarvan IV/LeBlanc/Ezreal/Bard,2020-06-12 00:00:00
Coliseo Dragons,Undead Gaming,2,Mordekaiser 2019/Jarvan IV/Akali 2018/Kai'Sa/Sett,Ornn/Trundle/Zoe/Xayah/Thresh,2020-06-12 01:00:00
Coliseo Dragons,Isurus Academy,2,Wukong/Jarvan IV/Zoe/Ezreal/Yuumi,Renekton/Trundle/Orianna/Kog'Maw/Lulu,2020-06-12 21:00:00
River Plate,Malvinas Gaming,2,Ornn/Rek'Sai/LeBlanc/Miss Fortune/Thresh,Sett/Lee Sin/Ryze/Aphelios/Nautilus,2020-06-12 22:00:00
Undead Gaming,Nocturns Gaming,2,Renekton/Sejuani/Syndra/Xayah/Blitzcrank,Malphite/Jarvan IV/Zoe/Miss Fortune/Thresh,2020-06-12 23:00:00
9z Team,Furious Gaming Argentina,1,Ornn/Lee Sin/Cassiopeia/Kai'Sa/Nautilus,Mordekaiser 2019/Olaf/Azir/Ezreal/Karma,2020-06-13 00:00:00
Feint Gaming,Coliseo Dragons,1,Jayce/Sejuani/Azir/Ezreal/Thresh,Sion/Jarvan IV/Cassiopeia/Kai'Sa/Nautilus,2020-06-04 21:00:00
New Indians GG,Feint Gaming,1,Sett/Graves/Corki/Ezreal/Rakan,Aatrox 2018/Trundle/Azir/Karma/Senna,2020-06-13 01:00:00
Malvinas Gaming,Coliseo Dragons,1,Gangplank/Sett/Cassiopeia/Senna/Wukong,Maokai/Trundle/Ziggs/Aphelios/Lulu,2020-06-18 21:00:00
Undead Gaming,Feint Gaming,1,Ornn/Graves/Vel'Koz/Ezreal/Yuumi,Renekton/Sejuani/Karma/Kog'Maw/Lulu,2020-06-18 22:00:00
Furious Gaming Argentina,Nocturns Gaming,2,Aatrox 2018/Gragas/Orianna/Kalista/Nautilus,Mordekaiser 2019/Trundle/Diana/Miss Fortune/Sett,2020-06-18 23:00:00
Isurus Academy,9z Team,2,Renekton/Trundle/Orianna/Twitch/Lulu,Urgot 2017/Graves/Zoe/Ezreal/Yuumi,2020-06-19 00:00:00
River Plate,New Indians GG,1,Renekton/Sett/Ziggs/Caitlyn/Karma,Jayce/Graves/Kassadin/Ezreal/Nautilus,2020-06-19 01:00:00
Undead Gaming,New Indians GG,1,Sion/Rek'Sai/Zoe/Aphelios/Lulu,Wukong/Jarvan IV/Orianna/Ezreal/Yuumi,2020-06-19 21:00:00
Feint Gaming,Isurus Academy,2,Renekton/Rek'Sai/Twisted Fate/Aphelios/Nautilus,Ornn/Lee Sin/Azir/Kalista/Thresh,2020-06-19 22:00:00
9z Team,Malvinas Gaming,1,Gangplank/Rek'Sai/Syndra/Varus 2018/Blitzcrank,Vladimir/Lee Sin/Sylas/Kalista/Thresh,2020-06-19 23:00:00
River Plate,Furious Gaming Argentina,2,Aatrox 2018/Rek'Sai/Zoe/Caitlyn/Morgana 2019,Camille/Trundle/Galio 2017/Miss Fortune/Sett,2020-06-20 00:00:00
Malvinas Gaming,Undead Gaming,2,Maokai/Jarvan IV/Ryze/Ashe/Nautilus,Renekton/Sejuani/Zoe/Aphelios/Thresh,2020-06-04 22:00:00
Coliseo Dragons,Nocturns Gaming,2,Camille/Trundle/Corki/Ezreal/Nautilus,Aatrox 2018/Lee Sin/Sylas/Miss Fortune/Thresh,2020-06-20 01:00:00
Isurus Academy,Undead Gaming,2,Camille/Kindred/Twisted Fate/Kalista/Sett,Jax/Graves/Orianna/Ezreal/Braum,2020-06-25 21:00:00
New Indians GG,Coliseo Dragons,1,Sett/Graves/Azir/Aphelios/Thresh,Wukong/Trundle/Twisted Fate/Senna/Galio 2017,2020-06-25 22:00:00
Feint Gaming,Nocturns Gaming,2,Ornn/Trundle/Azir/Ezreal/Nautilus,Volibear 2020/Jarvan IV/LeBlanc/Aphelios/Thresh,2020-06-25 23:00:00
River Plate,9z Team,1,Ornn/Lee Sin/Ziggs/Caitlyn/Morgana 2019,Gangplank/Jarvan IV/Azir/Miss Fortune/Karma,2020-06-26 00:00:00
Malvinas Gaming,Furious Gaming Argentina,1,Sett/Graves/Cassiopeia/Aphelios/Nautilus,Volibear 2020/Trundle/Orianna/Kalista/Alistar,2020-06-26 01:00:00
New Indians GG,Isurus Academy,2,Gangplank/Trundle/Ziggs/Kalista/Blitzcrank,Volibear 2020/Graves/Twisted Fate/Aphelios/Thresh,2020-06-26 21:00:00
9z Team,Feint Gaming,2,Ornn/Graves/Orianna/Ezreal/Yuumi,Mordekaiser 2019/Sett/Zoe/Aphelios/Lulu,2020-06-26 22:00:00
Coliseo Dragons,River Plate,2,Camille/Sejuani/Galio 2017/Aphelios/Lulu,Ornn/Lee Sin/Ziggs/Miss Fortune/Thresh,2020-06-26 23:00:00
Furious Gaming Argentina,Undead Gaming,2,Camille/Sejuani/Azir/Aphelios/Nautilus,Jax/Graves/Fiddlesticks 2020/Ezreal/Yuumi,2020-06-27 00:00:00
New Indians GG,Furious Gaming Argentina,1,Renekton/Nidalee/Karma/Senna/Sett,Jax/Elise/Zoe/Aphelios/Yuumi,2020-06-04 23:00:00
Nocturns Gaming,Malvinas Gaming,1,Volibear 2020/Trundle/Orianna/Ezreal/Sett,Gangplank/Elise/Ryze/Aphelios/Nautilus,2020-06-27 01:00:00
Furious Gaming Argentina,Feint Gaming,1,Ornn/Trundle/LeBlanc/Ashe/Tahm kench,Aatrox 2018/Jarvan IV/Syndra/Ezreal/Braum,2020-07-02 21:00:00
New Indians GG,Malvinas Gaming,1,Volibear 2020/Kindred/Orianna/Ashe/Sett,Gangplank/Trundle/Azir/Kai'Sa/Nautilus,2020-07-02 22:00:00
Undead Gaming,River Plate,1,Vladimir/Volibear 2020/Zoe/Ashe/Nautilus,Renekton/Olaf/Orianna/Miss Fortune/Bard,2020-07-02 23:00:00
Nocturns Gaming,Isurus Academy,2,Wukong/Volibear 2020/Diana/Ezreal/Nautilus,Renekton/Trundle/Zoe/Varus 2018/Bard,2020-07-03 00:00:00
9z Team,Coliseo Dragons,1,Akali 2018/Volibear 2020/Syndra/Kalista/Thresh,Renekton/Sejuani/Ekko/Miss Fortune/Sett,2020-07-03 01:00:00
Coliseo Dragons,Feint Gaming,2,Ornn/Nidalee/Orianna/Miss Fortune/Thresh,Mordekaiser 2019/Olaf/Fiddlesticks 2020/Aphelios/Karma,2020-07-03 21:00:00
Undead Gaming,Malvinas Gaming,1,Camille/Sett/Galio 2017/Aphelios/Karma,Malphite/Lee Sin/Syndra/Ezreal/Yuumi,2020-07-03 22:00:00
Furious Gaming Argentina,New Indians GG,1,Ornn/Trundle/Azir/Ashe/Bard,Graves/Taliyah/Corki/Kai'Sa/Braum,2020-07-03 23:00:00
9z Team,Nocturns Gaming,1,Sett/Lee Sin/Orianna/Kalista/Blitzcrank,Ornn/Trundle/LeBlanc/Ashe/Thresh,2020-07-04 00:00:00
Nocturns Gaming,9z Team,2,Aatrox 2018/Gragas/Corki/Aphelios/Pyke,Gangplank/Jarvan IV/Azir/Senna/Maokai,2020-06-05 00:00:00
River Plate,Isurus Academy,2,Renekton/Sett/Akali 2018/Caitlyn/Karma,Wukong/Volibear 2020/Orianna/Aphelios/Thresh,2020-07-04 01:00:00
Malvinas Gaming,Isurus Academy,2,Mordekaiser 2019/Volibear 2020/Syndra/Ashe/Lulu,Renekton/Nidalee/Zoe/Ezreal/Nautilus,2020-07-09 21:00:00
Coliseo Dragons,Furious Gaming Argentina,2,Fiora/Skarner/Kog'Maw/Ezreal/Karma,Jayce/Trundle/Azir/Ashe/Tahm kench,2020-07-09 22:00:00
9z Team,Undead Gaming,2,Sett/Trundle/Orianna/Kai'Sa/Blitzcrank,Mordekaiser 2019/Volibear 2020/Vel'Koz/Ashe/Thresh,2020-07-09 23:00:00
River Plate,Feint Gaming,1,Wukong/Volibear 2020/Kog'Maw/Ashe/Thresh,Aatrox 2018/Olaf/Orianna/Ziggs/Nautilus,2020-07-10 00:00:00
New Indians GG,Nocturns Gaming,2,Ornn/Wukong/Orianna/Ashe/Braum,Gangplank/Jarvan IV/Sylas/Aphelios/Karma,2020-07-10 01:00:00
Feint Gaming,Malvinas Gaming,2,Kennen/Volibear 2020/Syndra/Ashe/Nautilus,Karma/Jarvan IV/Ryze/Ezreal/Leona,2020-07-10 21:00:00
Nocturns Gaming,River Plate,1,Vladimir/Trundle/Sett/Ashe/Karma,Malphite/Lee Sin/Kog'Maw/Syndra/Thresh,2020-07-10 22:00:00
Furious Gaming Argentina,Isurus Academy,1,Ornn/Rek'Sai/Orianna/Xayah/Rakan,Aatrox 2018/Nidalee/Twisted Fate/Ashe/Thresh,2020-07-10 23:00:00
New Indians GG,9z Team,2,Sett/Jarvan IV/Azir/Kai'Sa/Nautilus,Volibear 2020/Lee Sin/Syndra/Kalista/Taric,2020-07-11 00:00:00
Isurus Academy,River Plate,2,Aatrox 2018/Kindred/Azir/Ezreal/Braum,Ornn/Graves/Akali 2018/Caitlyn/Morgana 2019,2020-06-05 01:00:00
Undead Gaming,Coliseo Dragons,1,Renekton/Trundle/Zoe/Varus 2018/Thresh,Jax/Skarner/Akali 2018/Ezreal/Blitzcrank,2020-07-11 01:00:00
Isurus Academy,Coliseo Dragons,1,Wukong/Volibear 2020/Azir/Kog'Maw/Tahm Kench,Vladimir/Kayn/Twisted Fate/Ezreal/Sett,2020-07-16 21:00:00
Malvinas Gaming,River Plate,1,Cam/Sett/Corki/Kalista/Nautilus,Renekton/Volibear 2020/Syndra/Xayah/Thr,2020-07-16 22:00:00
Nocturns Gaming,Undead Gaming,1,Gangplank/Trundle/Karma/Ashe/Bard,////,2020-07-16 23:00:00
Furious Gaming Argentina,9z Team,2,Ornn/Jarvan IV/Azir/Xayah/Rakan,Karma/Trundle/Twisted Fate/Ashe/Tahm Kench,2020-07-17 00:00:00
Feint Gaming,New Indians GG,1,Cam/Volibear 2020/Zoe/Ezreal/Bard,Mordekaiser 2019/Trundle/Karma/Kai/Leo,2020-07-17 01:00:00
Coliseo Dragons,Malvinas Gaming,2,Renekton/Volibear 2020/Cassiopeia/Kai/Karma,Kennen/Sett/Ryze/Ezreal/Thr,2020-07-17 21:00:00
Nocturns Gaming,Furious Gaming Argentina,1,Cam/Lee Sin/Twisted Fate/Ashe/Nautilus,Mordekaiser 2019/Rek'Sai/Jc/Ezreal/Bard,2020-07-17 23:00:00
9z Team,Isurus Academy,1,Vladimir/Volibear 2020/Twisted Fate/Ashe/Bard,Renekton/Nidalee/Sett/Aph/Leo,2020-07-18 00:00:00
New Indians GG,River Plate,2,Renekton/Jarvan IV/Azir/Ashe/Sett,Malphite/Lee Sin/Syndra/Ezreal/Thr,2020-07-18 01:00:00
Isurus Academy,Malvinas Gaming,2,Renekton/Trundle/Syndra/Aphelios/Nautilus,Sett/Nidalee/Taliyah/Xayah/Thresh,2020-06-05 21:00:00
Feint Gaming,Undead Gaming,2,Gnar/Rek'Sai/Orianna/Ezreal/Nautilus,Sion/Graves/Qiy/Kai/Leo,2020-07-22 21:00:00
New Indians GG,Undead Gaming,2,////,////,2020-07-23 21:00:00
Isurus Academy,Feint Gaming,1,////,////,2020-07-23 22:00:00
Malvinas Gaming,9z Team,2,////,////,2020-07-23 23:00:00
Furious Gaming Argentina,River Plate,2,////,////,2020-07-24 00:00:00
Nocturns Gaming,Coliseo Dragons,1,////,////,2020-07-24 01:00:00
Undead Gaming,Isurus Academy,1,////,////,2020-07-24 21:00:00
Coliseo Dragons,New Indians GG,2,////,////,2020-07-24 22:00:00
Nocturns Gaming,Feint Gaming,1,////,////,2020-07-24 23:00:00
9z Team,River Plate,1,////,////,2020-07-25 00:00:00
Furious Gaming Argentina,Coliseo Dragons,2,Irelia 2018/Graves/Zoe/Ezreal/Bard,Camille/Sejuani/Ziggs/Kai'Sa/Rakan,2020-06-05 22:00:00
Furious Gaming Argentina,Malvinas Gaming,2,////,////,2020-07-25 01:00:00
Isurus Academy,New Indians GG,1,////,////,2020-07-30 21:00:00
Feint Gaming,9z Team,2,////,////,2020-07-30 22:00:00
River Plate,Coliseo Dragons,1,////,////,2020-07-30 23:00:00
Malvinas Gaming,Nocturns Gaming,2,////,////,2020-07-31 00:00:00
Feint Gaming,Furious Gaming Argentina,1,////,////,2020-07-31 21:00:00
Malvinas Gaming,New Indians GG,1,////,////,2020-07-31 22:00:00
River Plate,Undead Gaming,2,////,////,2020-07-31 23:00:00
Isurus Academy,Nocturns Gaming,2,////,////,2020-08-01 00:00:00
Coliseo Dragons,9z Team,2,////,////,2020-08-01 01:00:00
Undead Gaming,9z Team,2,Aatrox 2018/Trundle/Cassiopeia/Senna/Maokai,Ornn/Nidalee/Orianna/Aphelios/Karma,2020-06-05 23:00:00
Undead Gaming,Furious Gaming Argentina,1,////,////,2020-08-01 02:00:00
Feint Gaming,River Plate,2,Sylas/Sejuani/LeBlanc/Aphelios/Thresh,Ornn/Rek'Sai/Lulu/Miss Fortune/Blitzcrank,2020-06-06 00:00:00
Nocturns Gaming,Undead Gaming,1,Aatrox 2018/Trundle/Orianna/Caitlyn/Nautilus,Cho'Gath/Kha'Zix/Zig/Ashe/Karma,2020-08-14 21:00:00
Nocturns Gaming,Undead Gaming,2,Vladimir/Trundle/Syndra/Aph/Nautilus,Malphite/Rek'Sai/Orianna/Caitlyn/Morgana 2019,2020-08-14 21:00:00
Nocturns Gaming,Undead Gaming,2,Sett/Lee Sin/Syl/Ashe/Nautilus,Cho'Gath/Graves/Orianna/Varus 2018/Braum,2020-08-14 21:00:00
9z Team,Undead Gaming,2,Wukong/Graves/Galio 2017/Vel'Koz/Nautilus,Shen/Volibear 2020/Akali 2018/Ashe/Leo,2020-08-27 21:00:00
9z Team,Undead Gaming,1,Vladimir/Graves/Syndra/Ashe/Bard,Ornn/Olaf/Akali 2018/Jhin/Karma,2020-08-27 21:00:00
9z Team,Undead Gaming,1,Urgot 2017/Volibear 2020/Syndra/Jhin/Thr,Malphite/Graves/Orianna/Ezreal/Leo,2020-08-27 21:00:00
9z Team,Undead Gaming,2,Irelia 2018/Olaf/Syndra/Jhin/Karma,Sion/Graves/Orianna/Ashe/Nautilus,2020-08-27 21:00:00
9z Team,Undead Gaming,2,Sett/Lee Sin/Syndra/Ashe/Bard,Ornn/Graves/Vel'Koz/Varus 2018/Nautilus,2020-08-27 21:00:00
Malvinas Gaming,River Plate,2,Syl/Graves/Kassadin/Ezreal/Bard,Malphite/Nidalee/Zoe/Ashe/Nautilus,2020-08-06 21:00:00
Malvinas Gaming,River Plate,1,Kennen/Kha'Zix/Akali 2018/Jhin/Sett,Irelia 2018/Graves/Kog'Maw/Ashe/Nautilus,2020-08-06 21:00:00
Malvinas Gaming,River Plate,1,Gangplank/Kha'Zix/Taliyah/Jhin/Sett,Ornn/Graves/Akali 2018/Ashe/Thr,2020-08-06 21:00:00
Undead Gaming,Isurus Academy,1,Ornn/Graves/Orianna/Ashe/Leo,Jc/Lillia/Sett/Senna/Braum,2020-08-07 21:00:00
Undead Gaming,Isurus Academy,1,Jax/Graves/Syndra/Jinx/Lux,Mordekaiser 2019/Sett/Twisted Fate/Caitlyn/Morgana 2019,2020-08-07 21:00:00
9z Team,Malvinas Gaming,1,Renekton/Graves/Orianna/Ashe/Karma,Wukong/Volibear 2020/Galio 2017/Caitlyn/Lux,2020-08-13 21:00:00
9z Team,Malvinas Gaming,1,Sett/Olaf/Orianna/Kalista/Blitzcrank,Vladimir/Lee Sin/Corki/Jhin/Thr,2020-08-13 21:00:00
9z Team,Malvinas Gaming,1,Akali 2018/Olaf/Twisted Fate/Ashe/Bard,Cam/Pantheon 2019/Taliyah/Jhin/Karma,2020-08-13 21:00:00
Nocturns Gaming,Undead Gaming,2,Cam/Sejuani/Galio 2017/Ashe/Thr,Poppy/Trundle/Zoe/Caitlyn/Karma,2020-08-14 21:00:00
Coliseo Dragons,Wygers Argentina,1,Jax/Sejuani/Aatrox 2018/Ashe/Lulu,Sion/Karthus/Sylas/Caitlyn/Bard,2020-08-12 21:00:00
Coliseo Dragons,Wygers Argentina,2,Mordekaiser 2019/Skarner/Galio 2017/Ashe/Lulu,Ornn/Sejuani/Orianna/Kai'Sa/Sett,2020-08-12 21:00:00
Coliseo Dragons,Wygers Argentina,2,Wukong/Trundle/Kassadin/Ezreal/Taric,Aatrox 2018/Sejuani/Azir/Jhin/Sett,2020-08-12 21:00:00
